month,crop_category,crop_name,system_type,avg_temp_c,humidity_pct,water_temp_c,vpd_kpa,ph_level,ec_level,dissolved_oxygen,dli_mol_m2_day,is_recommended,risk_factor
Apr,Microgreen,Radish,Tray,42.03385456728042,25.200919666001617,37.99890420748565,6.016019001723035,5.683223789571659,0.6946320776482204,1.981652703041279,18.3,0,Root Rot Risk
Jun,Hydroponic,Lettuce,NFT,44.04028987015872,21.00609927018948,38.50981319747825,7.331398783646989,5.739612755703092,2.104698462537121,2.0127749736143237,20.7,0,Root Rot Risk
Nov,Hydroponic,Bell Pepper,DWC,18.274277452191335,45.337294505961225,20.706302075767102,1.0757854823646702,5.522438217666501,1.899701880129082,6.675545761601775,10.1,1,Optimal
Feb,Hydroponic,Basil (Hydro),NFT,31.15763949174326,44.554399511951274,25.556394421706386,2.371696991462575,7.588696590753357,1.7838486371402138,5.261681482919036,14.5,0,Nutrient Lockout
May,Hydroponic,Kale,NFT,44.2,28.0,39.2,6.61,7.0,2.0,2.0,18.1,0,Root Rot Risk
Nov,Hydroponic,Kale,NFT,10.815350279500858,54.83873053305497,13.659381597478552,0.5321569820648527,7.734153868580753,1.5264872943703007,9.444540598315909,9.8,0,Nutrient Lockout
Aug,Hydroponic,Lettuce,DWC,33.72993938919284,73.77117560661914,29.30389813196801,1.3897526671624059,6.702774162979826,2.5066002435145895,4.058440762402794,13.6,0,Root Rot Risk
Sep,Hydroponic,Cherry Tomato,NFT,31.2,92.6,26.2,0.34,6.7,1.9,4.8,13.0,0,Root Rot Risk
Sep,Hydroponic,Spinach,DWC,34.00911073617561,80.75777642465037,29.26871729420284,0.936771069033624,5.250932200130803,1.8831358057356606,3.8894061990728472,8.2,0,Root Rot Risk
Nov,Hydroponic,Pak Choi,NFT,18.44930721155446,55.44047974884065,20.723374918418298,0.9098502949302044,6.715824805474623,1.9861403632791577,6.900045056512003,9.7,1,Optimal
Sep,Hydroponic,Spinach,DWC,29.16315771307657,75.42994831588562,32.312103455133396,1.1083044637509747,5.654919885455533,2.130719037554611,2.648969968110562,8.3,0,Root Rot Risk
Mar,Hydroponic,Lettuce,DWC,23.798927999199737,45.589049154431,26.45949712449997,1.9069928060646126,6.8716524818472715,0.6600224766779457,4.70869741285084,18.4,0,Root Rot Risk
Jul,Microgreen,Arugula,Tray,27.907257112120583,79.08485479440763,31.368282619368564,1.0439915788107526,7.330629585915729,1.6299834011894978,3.2156591535835144,14.8,0,Root Rot Risk
Feb,Hydroponic,Cucumber,DWC,24.37226423426356,30.615517843442184,27.152013590437523,2.1099016854294974,5.277814599671293,1.1073055042545,4.575867035313468,18.1,0,Root Rot Risk
Apr,Microgreen,Beetroot,Tray,39.0649304594327,28.10354058617692,34.11173941624972,5.106524716630072,6.657246592598965,1.2289939190373333,1.989797835044483,20.9,0,Root Rot Risk
Jun,Hydroponic,Mint,NFT,40.0,29.9,35.0,5.16,6.9,1.0,2.0,20.0,0,Root Rot Risk
Jan,Microgreen,Broccoli,Tray,19.63005722620306,40.78797184259298,23.023204427200405,1.233987821451448,5.909851550416173,0.7528500954286681,5.955235924979159,6.6,1,Optimal
Nov,Hydroponic,Bell Pepper,DWC,13.618581421071264,40.71676980150501,16.4851118863264,1.0155191088718265,5.5790744882011,0.5977186686173079,8.505796226574407,10.5,1,Optimal
Apr,Hydroponic,Lettuce,NFT,44.373241729736584,27.833800687150898,41.41493516530088,7.115175791651145,5.40988424095823,1.8798191060585758,2.1555933268879026,23.0,0,Root Rot Risk
May,Hydroponic,Cherry Tomato,DWC,43.31877059098592,18.057007406506518,38.516694599162264,7.1631215968115205,6.492235858478046,1.882799354825176,2.1079264633388703,18.1,0,Root Rot Risk
Oct,Microgreen,Beetroot,Tray,23.4,36.1,26.4,1.84,7.6,1.6,4.8,15.0,0,Root Rot Risk
Nov,Hydroponic,Pak Choi,NFT,12.87426624285747,41.71385947215367,16.328011644674294,0.8891124079199648,5.2665978654120496,1.926262716412114,8.526992904810822,9.3,0,Nutrient Lockout
Jan,Microgreen,Mustard,Tray,14.562713855771724,42.47562022542425,16.65634706098439,0.7252957079339457,6.087993058068507,1.7428516351440866,7.87381371409457,10.3,1,Optimal
Jun,Hydroponic,Basil (Hydro),DWC,39.5804540462438,15.411463810237645,33.953725762971835,5.964725185991668,5.239419112332764,0.605587891994761,2.011147925549906,22.1,0,Root Rot Risk
Jan,Hydroponic,Basil (Hydro),DWC,17.4,40.5,20.4,1.18,6.4,2.0,6.9,11.8,1,Optimal
Jul,Hydroponic,Pak Choi,NFT,28.719511410701415,71.0105491612322,30.903856023838443,1.1618662583247028,6.909918320453404,1.88562591985575,3.1970081018510723,10.1,0,Root Rot Risk
Oct,Hydroponic,Basil (Hydro),NFT,22.291849718427688,40.221291954518406,25.364504392028213,1.6559579854990922,5.342906584696413,0.7695834310945229,5.201661061963865,14.9,0,Nutrient Lockout
Aug,Microgreen,Amaranth,Tray,29.351133450122745,82.48589093590866,32.15323081074481,0.7337008433048725,6.2720308599801635,2.19551975730553,2.7880142408402038,8.7,0,Root Rot Risk
Jul,Hydroponic,Pak Choi,NFT,33.9,89.7,28.9,0.55,7.2,0.8,3.9,12.1,0,Root Rot Risk
Apr,Microgreen,Mustard,Tray,38.939517320818275,24.920544313463974,32.800092028944306,4.997055566940653,7.708275083559323,0.9820123392778445,2.214242646630901,22.2,0,Root Rot Risk
Jul,Hydroponic,Lettuce,DWC,34.33963929849323,94.75649095638761,28.912099772877475,0.5046372119875637,6.8827198593690255,0.9107947709944275,3.7789057846302803,8.2,0,Root Rot Risk
Jan,Hydroponic,Spinach,DWC,10.198519243251965,49.26470788511191,11.986789818555822,0.5109633521455758,7.426071193204543,1.0039379940725184,9.787875409140758,11.2,0,Nutrient Lockout
Sep,Microgreen,Radish,Tray,32.29323851138412,86.48731544196947,27.497073827217584,0.7193211701702072,6.787078187863269,1.8734353416692782,4.296922269646782,11.7,0,Root Rot Risk
Apr,Hydroponic,Kale,DWC,46.4,24.9,41.4,7.74,6.4,1.2,2.0,18.6,0,Root Rot Risk
Dec,Microgreen,Broccoli,Tray,12.947145882214226,51.974745224881296,16.01978962362713,0.7693590398586984,7.375315975112746,1.2854626317108273,8.261127054868794,5.2,0,Nutrient Lockout
Aug,Microgreen,Beetroot,Tray,34.83966901976007,76.74525217075376,28.960077830818573,1.3846012036433442,5.573124407849166,1.2145430067834524,3.9191478283703005,8.4,0,Root Rot Risk
Feb,Microgreen,Sunflower,Tray,30.6,33.0,25.6,2.95,5.5,0.8,5.0,15.6,0,VPD Stress
Sep,Microgreen,Mustard,Tray,34.3,89.8,29.3,0.55,6.0,0.7,3.7,9.6,0,Root Rot Risk
Aug,Microgreen,Arugula,Tray,32.60112937665315,82.47961008098727,27.83242282406407,0.9384922119854864,5.840222725582569,2.371345788733278,4.44604852714423,9.0,0,Root Rot Risk
Jun,Hydroponic,Basil (Hydro),DWC,46.81959499631796,21.630314295879966,41.54092193040342,8.191195155034572,5.754513977516817,2.11308761031552,1.9738870350765718,19.2,0,Root Rot Risk
Oct,Microgreen,Radish,Tray,26.47807069717444,47.984629653156325,29.18033140527534,1.8318023626818705,6.211685915753831,0.4704436864419281,3.6720413209827782,19.0,0,Root Rot Risk
Sep,Microgreen,Cilantro,Tray,30.307715271251254,75.97323738153483,25.160241205784764,1.0196056479878297,6.2362287956726,0.7144757163985854,5.210114220175797,8.4,1,Optimal
Oct,Microgreen,Mustard,Tray,25.01131351142121,43.14546914161473,27.67492385304041,1.9248576088337992,5.742876706645071,0.9972529150325932,3.9054850267819314,18.9,0,Root Rot Risk
Mar,Microgreen,Cilantro,Tray,25.944246211835615,28.37470323282335,28.766243741884338,2.3933674387018455,7.672628153120001,1.8369757602293701,3.8859002965031104,18.1,0,Root Rot Risk
Jul,Hydroponic,Pak Choi,NFT,33.30419299404997,89.17545903391242,28.48917919582233,0.4250140470450078,7.1168052979524195,0.8109021639614444,3.8472030003096602,12.1,0,Root Rot Risk
Jun,Hydroponic,Pak Choi,DWC,46.140565028564545,18.94138345786002,41.357473189765166,8.178370708994454,7.445415741306994,1.328045327336414,2.0893006899368904,22.9,0,Root Rot Risk
Jun,Microgreen,Pea Shoots,Tray,45.220383604153994,24.158024763794746,39.87783765779454,7.161823673694697,6.07512426543416,0.724518825484318,1.9638396646697167,18.7,0,Root Rot Risk
Mar,Microgreen,Pea Shoots,Tray,23.220250265699548,29.61747051779028,27.163599348647068,1.941535272969711,7.234502805841798,0.5134236336417867,4.832432540328724,16.8,0,Root Rot Risk
Oct,Microgreen,Kohlrabi,Tray,30.3,39.5,25.3,2.61,7.1,2.2,5.1,17.1,0,VPD Stress
Oct,Hydroponic,Celery,DWC,23.16724553539371,38.78457485726133,26.698004199316113,1.475185875674364,7.637901510926814,0.8234043271906654,5.062603168434381,19.9,0,Root Rot Risk
Apr,Microgreen,Mustard,Tray,37.23568234585496,24.90124057983706,32.6192305159185,5.017829162290542,7.781623556424959,1.006297628228351,2.1896008772441022,22.2,0,Root Rot Risk
Feb,Microgreen,Kohlrabi,Tray,31.584988169491165,35.824922957792104,25.700037787911064,2.772684989266188,7.642759302250924,1.1898174574552545,4.805649703586637,17.4,0,Root Rot Risk
Aug,Hydroponic,Bell Pepper,DWC,32.95925778969277,75.33716825520236,27.967664728657677,1.1601567414783707,6.802915793930401,0.7740442424764454,4.062080929619835,13.3,0,Root Rot Risk
Jan,Hydroponic,Pak Choi,NFT,16.6,47.4,19.6,0.99,7.4,0.7,7.1,9.7,0,Nutrient Lockout
Aug,Hydroponic,Bell Pepper,DWC,33.01629002418965,76.49684655267674,27.694824350049014,1.21695026075777,5.395583070514945,0.6552872987395845,4.396799522340425,13.6,0,Root Rot Risk
Jun,Microgreen,Mustard,Tray,36.742706577201325,26.586460035606684,31.028330208381323,4.512478692098485,5.449616924142847,1.6965211658409656,3.1369055519160614,21.9,0,Root Rot Risk
Apr,Microgreen,Kohlrabi,Tray,45.41430398096777,18.28013502171405,38.87388306596456,7.493287900263335,7.393644020408297,2.166211940977528,1.6998439811801647,21.5,0,Root Rot Risk
Mar,Hydroponic,Pak Choi,DWC,27.519260478274916,38.21360388796045,30.248624016238836,2.3920756141650905,5.4808369514959425,0.7698860295969844,3.3325312464778047,16.7,0,Root Rot Risk
Nov,Microgreen,Cilantro,Tray,19.2,51.5,22.2,1.08,7.0,2.5,6.2,6.4,1,Optimal
Nov,Microgreen,Pea Shoots,Tray,17.712864284238243,50.75845408150012,19.06337426274746,1.0709232971382248,5.998963295758507,2.3461330674244176,7.133454469551619,7.1,1,Optimal
Dec,Hydroponic,Spinach,DWC,8.931444989749698,52.32641362114321,11.409905566079832,0.5325061575165394,6.822512354112052,2.1984240023042183,10.072612511084236,7.5,1,Optimal
Feb,Microgreen,Amaranth,Tray,25.63180875866118,42.0888207715391,28.64633594784681,1.7080235894542937,6.0864908296942115,1.217307937322643,3.826020199029634,18.5,0,Root Rot Risk
Jul,Hydroponic,Lettuce,DWC,32.1,73.3,27.1,1.28,6.7,1.3,4.5,13.5,0,Root Rot Risk
Oct,Microgreen,Basil (MG),Tray,31.61344590165555,35.297306398711434,25.9695609084336,3.2540141136647702,7.572132550919443,2.3137118524965596,4.675903730902825,19.3,0,Root Rot Risk
Feb,Microgreen,Cilantro,Tray,26.588472748092986,38.18198579172633,29.181767136027453,2.09521074544958,7.46492291533345,0.532116354542673,3.7030180957424568,19.7,0,Root Rot Risk
Jul,Microgreen,Arugula,Tray,34.82535799993015,72.01247439238986,29.268306890609214,1.3452024273064405,5.664748200602391,2.030559961219847,3.8007703487879176,9.7,0,Root Rot Risk
Nov,Hydroponic,Strawberry,DWC,17.904107697770005,40.5451223423715,20.339439527807045,1.1121127464475609,6.950229978243377,1.146443792657405,6.8035595618978695,7.1,1,Optimal
Jan,Microgreen,Arugula,Tray,10.68115895968039,46.30228990314835,13.568568273431737,0.699400040811297,7.210182642262809,1.9335295898994533,9.25070514990049,10.8,0,Nutrient Lockout
Jun,Hydroponic,Mint,DWC,38.1,16.7,33.1,5.54,7.0,1.8,2.4,20.4,0,Root Rot Risk
Nov,Microgreen,Mustard,Tray,12.194343111245038,51.55393393231173,16.088532457008206,0.900444551796713,5.718655852640567,1.6682939419386662,8.735333950795038,5.5,1,Optimal
May,Hydroponic,Kale,NFT,44.403464958080484,28.09491858924667,39.9127181132288,6.476926390391924,7.194351192342822,2.1952075461709653,1.8369381281987136,22.4,0,Root Rot Risk
Sep,Microgreen,Pea Shoots,Tray,32.160288821984956,69.04734067898657,27.620428213984624,1.4435724697592314,6.255007451526664,1.3510723240948643,4.1500940192367155,13.8,0,Root Rot Risk
Sep,Hydroponic,Bell Pepper,DWC,28.405613348833135,74.46131874342139,31.46240448957376,1.117533486225898,5.405941658543051,1.0475102272917658,3.1637218206155167,11.5,0,Root Rot Risk
Feb,Microgreen,Pea Shoots,Tray,29.201092125887488,38.43189304505721,32.36949592230612,2.5691314334692805,6.962366593707314,2.307418596731843,2.6809594871090234,17.1,0,Root Rot Risk
Aug,Microgreen,Radish,Tray,32.907174423975775,84.94691047782668,27.20646437727485,0.7574736883558495,7.6988110074445935,2.3586937400799766,4.595961121286003,13.3,0,Root Rot Risk
May,Hydroponic,Celery,NFT,39.18033033721665,24.331014517297362,34.60660467704917,5.439934675757356,6.307254505113626,1.5740674651083364,1.9743356896925135,19.1,0,Root Rot Risk
Dec,Microgreen,Mustard,Tray,8.656285544444245,39.72788107964786,12.64439604339231,0.7366849085734464,5.227168340375717,2.1008044389680305,9.549770453593098,6.2,0,Nutrient Lockout
Feb,Hydroponic,Lettuce,DWC,25.3,35.4,28.3,2.09,5.6,0.7,4.1,19.8,0,Root Rot Risk
Jul,Microgreen,Amaranth,Tray,30.798810019572574,70.9554940680996,26.51043481432606,1.363373304260913,6.494939828437437,2.432667518374915,4.747389016596129,10.6,0,Root Rot Risk
May,Microgreen,Radish,Tray,43.8,25.3,38.8,6.72,7.6,2.1,2.0,23.9,0,Root Rot Risk
Oct,Microgreen,Beetroot,Tray,31.45490544536408,49.02191864267814,26.22899004239965,2.273175967514165,5.316890620994054,1.3405491785852965,4.793363542902982,19.9,0,Nutrient Lockout
Feb,Hydroponic,Strawberry,DWC,23.95915510733825,31.37862960663953,28.294935105260322,2.100111292925514,7.294617076905881,0.6201187952871914,4.221503552627331,16.2,0,Root Rot Risk
Dec,Microgreen,Mustard,Tray,14.022206857656917,45.09819075090363,16.987998956621087,1.024509186189272,7.787375019924279,1.4581542175819395,7.9214850457171035,5.5,0,Nutrient Lockout
Aug,Hydroponic,Basil (Hydro),DWC,30.939208451702854,79.10955086411533,25.25882452365668,1.070927271838606,6.429555579347513,1.740902638058692,4.856739956877622,15.0,1,Optimal
Apr,Hydroponic,Cherry Tomato,NFT,39.76235676331878,25.47634667553594,34.562219507336266,5.392305341723277,5.449360443784947,1.7288067030897178,1.8290537387978272,22.6,0,Root Rot Risk
Jan,Microgreen,Cilantro,Tray,17.304949917440116,48.610865762994784,19.880280682104992,0.873723166311406,5.17104509776851,0.9800924507672183,6.9010008381047045,6.0,0,Nutrient Lockout
Nov,Hydroponic,Lettuce,NFT,13.048994140497914,56.383202658029035,16.186012170722766,0.3855798604767898,6.178114829165391,0.6037919434093578,7.958367871845064,7.4,1,Optimal
Nov,Hydroponic,Basil (Hydro),DWC,16.235319348789407,46.763445262768585,20.229015081376108,1.2732025659920712,6.6756806384974485,2.2050129502674136,6.922431131764003,6.5,1,Optimal
May,Hydroponic,Cherry Tomato,NFT,37.91619453673681,22.74993163656814,33.397229039306644,5.268295876785911,7.686441188646363,1.804372395183573,2.198972541087048,20.9,0,Root Rot Risk
Sep,Hydroponic,Strawberry,NFT,29.276535675080325,88.83268068971005,32.05791600911107,0.4813705975427645,5.751399407499494,1.693617348587252,2.8494135795739934,10.3,0,Root Rot Risk
Jan,Microgreen,Mustard,Tray,13.634850111483292,43.391369967463554,17.861133163683668,0.8510871509454172,6.0691446971032335,1.8152635234425172,8.093163358638273,10.3,1,Optimal
Apr,Microgreen,Broccoli,Tray,38.4239310756085,25.571774705012903,33.15954066511066,5.193548425297018,7.748319252645115,1.762754569427698,2.2615738456937042,20.2,0,Root Rot Risk
Sep,Hydroponic,Pak Choi,DWC,28.46216961237112,93.64130508986374,31.0060946211533,0.3969754662304157,6.002383070606468,1.4516047891415935,3.1794034621592107,10.7,0,Root Rot Risk
Apr,Hydroponic,Bell Pepper,DWC,37.77570767770346,23.42234417450303,32.990568162609605,5.001873340826288,7.365946669428937,1.096935488466069,2.5303698623155317,24.7,0,Root Rot Risk
Dec,Hydroponic,Cucumber,DWC,15.371784500405889,50.27365253601898,18.28860707592984,0.8694457912315644,7.125894204406098,0.9778828958211769,7.43833737038945,9.0,0,Nutrient Lockout
May,Hydroponic,Celery,NFT,48.065504873109816,22.948045199934498,42.34013097331545,8.550862870155509,7.34451956531886,2.0892256049536977,2.1808632977616513,21.0,0,Root Rot Risk
Feb,Hydroponic,Cucumber,DWC,28.493638071598575,32.16014552769871,31.859274629514292,2.583964173987288,5.912062318195145,0.6828140398054263,2.911491879445974,14.6,0,Root Rot Risk
Dec,Hydroponic,Lettuce,DWC,15.202185220498015,43.76093912787823,19.658827415980017,0.9876501903298399,7.417358745587858,2.1700529282397185,7.476792925392926,6.6,0,Nutrient Lockout
Sep,Microgreen,Pea Shoots,Tray,34.960699370119805,83.21167122505999,28.910775205200462,1.2009060889965084,6.436220041588824,1.092455268343046,3.823032196976906,12.2,0,Root Rot Risk
Dec,Microgreen,Kohlrabi,Tray,19.1,55.1,22.1,0.99,7.2,0.7,6.3,9.6,0,Nutrient Lockout
Jun,Hydroponic,Cucumber,DWC,36.73519691250001,27.302743205157956,31.352184272132696,4.410091163483281,5.593784442705898,0.8898218807489122,3.0294927560546823,18.9,0,Root Rot Risk
Feb,Microgreen,Pea Shoots,Tray,22.17838617828833,41.48833503593705,25.018724175069334,1.491611430829074,6.359103824660375,2.1156308640610386,5.2784295856232974,19.4,1,Optimal
Oct,Microgreen,Radish,Tray,30.989668141141145,38.94677186922281,26.171275851400168,2.392247474797692,5.91402246099784,0.5956877519878672,4.868890871581763,19.9,0,Root Rot Risk
Jan,Hydroponic,Celery,NFT,9.507574774818977,58.45323882550198,12.324767858122508,0.6619258742078541,6.972028473895861,1.300617732243288,9.785962008272987,6.1,1,Optimal
Dec,Microgreen,Basil (MG),Tray,15.540967679872649,53.763666290784144,18.804257559842817,0.8015172456087629,5.9623685576413,1.6114817905250352,7.3431440614601104,8.2,1,Optimal
Jun,Microgreen,Kohlrabi,Tray,40.5,21.6,35.5,5.93,5.5,1.6,2.0,19.9,0,Root Rot Risk
Apr,Microgreen,Kohlrabi,Tray,37.910667921610234,19.35570936751582,32.88703069332935,5.338430056622678,6.430390310531202,1.173455482240678,2.4489642254615407,18.4,0,Root Rot Risk
Mar,Microgreen,Arugula,Tray,28.224836916144856,40.99525171814389,30.967853579225743,2.1634592114641342,7.593923284655883,1.1035846570579895,2.9452658582294937,16.0,0,Root Rot Risk
Feb,Microgreen,Basil (MG),Tray,31.072564074302207,31.19982471940934,25.77690250299244,3.205991118792139,7.422864125460015,1.0892938203676665,4.929833387745669,16.4,0,VPD Stress
Feb,Microgreen,Arugula,Tray,24.285522618229702,40.72077977740249,27.424387367689157,2.101563174090892,5.609312133186332,1.7673933131271091,4.218804022216026,15.1,0,Root Rot Risk
Jul,Hydroponic,Celery,DWC,31.134544136068378,72.79481834131713,25.527470000560804,0.9334515953762557,6.399835954182845,0.9025755967660951,5.36567203877343,15.0,1,Optimal
Jun,Microgreen,Sunflower,Tray,43.03257911861272,20.967677138869018,37.514494832713915,6.768791166747002,7.206226532858847,1.3134298127914323,2.0234202590710786,20.1,0,Root Rot Risk
Apr,Hydroponic,Celery,DWC,46.49105723378051,17.46223554798812,40.99165631168264,8.212731752673,5.445243345064374,1.491648308667726,2.1066416180841365,19.7,0,Root Rot Risk
Sep,Hydroponic,Cucumber,DWC,29.43055124459597,94.7433691496834,31.604880603918794,0.22234439167229259,6.541308149961007,0.5474696910830991,2.6599164307856595,10.8,0,Root Rot Risk
Apr,Hydroponic,Cherry Tomato,NFT,43.4,29.7,38.4,6.19,6.1,0.8,2.0,20.2,0,Root Rot Risk
May,Hydroponic,Kale,NFT,47.84141356327511,14.983383622284771,42.609518573679054,9.230840296430335,5.8913584641255525,0.6920620798227503,2.091585362867783,18.9,0,Root Rot Risk
Aug,Microgreen,Cilantro,Tray,28.03213324143338,73.50501006244663,31.002709248319135,1.0390664615646195,7.358747647011104,1.745943092089546,2.955726239749456,14.7,0,Root Rot Risk
Dec,Hydroponic,Celery,NFT,16.049859179156723,51.464890795979535,18.528672842094483,1.1025934796569614,7.180438329746403,2.2118431253307596,7.383510356949307,9.1,0,Nutrient Lockout
Jun,Microgreen,Beetroot,Tray,42.95207571984106,27.488479914244515,38.74142796812098,6.478219521947619,6.6204763455741675,2.41190515839598,2.06448268202195,19.1,0,Root Rot Risk
Sep,Hydroponic,Cucumber,NFT,29.23470689237407,78.0252192503986,33.094170026623125,0.9780857918930936,6.71566926387621,0.7644628038503908,2.8334371235305733,13.7,0,Root Rot Risk
Feb,Microgreen,Amaranth,Tray,25.5,43.2,28.5,1.86,6.1,1.2,4.0,18.5,0,Root Rot Risk
Mar,Microgreen,Beetroot,Tray,29.0,48.3,32.0,2.07,7.7,1.1,2.8,16.6,0,Root Rot Risk
Aug,Hydroponic,Mint,DWC,29.23408897528191,86.7485484261711,32.7363428419888,0.5590397959539843,7.628661986460574,0.9718380294694995,2.73906715980732,8.2,0,Root Rot Risk
Jan,Hydroponic,Mint,DWC,9.897206146887747,49.27899726990862,12.113885510227727,0.8035879021200177,7.5036307235924165,2.091255263363509,9.774822364840684,9.9,0,Nutrient Lockout
Nov,Hydroponic,Basil (Hydro),NFT,8.92862408981712,45.32253961653761,11.229659310773965,0.4260074729612948,7.743652080642101,0.9339217488327093,10.096680353962233,7.4,0,Nutrient Lockout
Jan,Microgreen,Broccoli,Tray,18.05782121705149,43.51616591963442,20.690364061566036,1.216444311071363,7.4311238641094635,1.783361338850855,6.339993870486951,6.0,0,Nutrient Lockout
Nov,Hydroponic,Bell Pepper,DWC,18.1,45.5,21.1,1.13,5.5,1.9,6.6,10.1,1,Optimal
Jun,Hydroponic,Cherry Tomato,DWC,44.141349520536316,28.432273223408956,38.8356116072534,6.376961999180294,6.864255789614371,1.3655258670306694,2.2271946259317916,19.0,0,Root Rot Risk
Jan,Microgreen,Mustard,Tray,14.528005296706434,52.46333757802605,18.860096133444106,0.9063681476101838,5.617699701028465,0.5791128809827095,7.347135382484437,6.8,1,Optimal
Jan,Microgreen,Cilantro,Tray,9.617440899437598,51.051807369360645,12.5173529356753,0.7606758011724907,6.685553438693618,1.4594394655644556,10.010221301582874,9.0,1,Optimal
May,Hydroponic,Cherry Tomato,NFT,45.163154091622104,21.532081438577762,39.411934510098014,7.6543922501343635,7.700040158285072,0.7824397329896273,2.2114553639459773,19.2,0,Root Rot Risk
May,Microgreen,Radish,Tray,40.62664504967657,19.88048253369028,34.38936273175645,5.91476446599602,6.629502188320089,1.0050394194787449,1.9847988941561143,19.5,0,Root Rot Risk
Nov,Hydroponic,Pak Choi,NFT,18.323624549915774,56.13297796008436,20.399319495886903,1.1502675927175114,6.696249948058935,1.9750206081395023,6.749477843890973,9.7,1,Optimal
May,Hydroponic,Strawberry,DWC,44.45764177279579,21.99590200494695,39.06673184658156,7.286999395432436,6.266012261285361,2.422470539526847,2.054212820758468,20.8,0,Root Rot Risk
Nov,Hydroponic,Cherry Tomato,DWC,18.622488342807376,41.40941321068428,20.84842574787701,1.1252978216704654,6.9060624799616805,1.0177773845223614,6.763947204029815,5.9,1,Optimal
Nov,Hydroponic,Cherry Tomato,NFT,16.136726059002775,52.46169809938256,19.346022344465375,0.776711674178181,5.734905038219619,0.8304987593756309,7.162696287064409,8.0,1,Optimal
Mar,Hydroponic,Cherry Tomato,DWC,30.527160777978008,34.61524754228731,25.157523005492774,2.7882806911032882,7.259977662921071,1.901854318711311,5.302863093796216,16.1,0,VPD Stress
May,Hydroponic,Celery,DWC,38.015652115365015,22.4744569753173,34.38341316265163,5.390663521411226,5.391539317123565,1.0201800964896393,2.053982275012953,21.4,0,Root Rot Risk
Sep,Microgreen,Pea Shoots,Tray,33.62664498041641,82.59372414409194,29.114519047547137,0.8217910161699628,5.540276495449357,0.8672393848923958,3.7383651686479813,9.7,0,Root Rot Risk
Mar,Microgreen,Mustard,Tray,30.095277894193632,45.00670641790957,31.99465833896149,2.3076226246633564,5.252833853431043,2.1980147042668,2.473561596685423,17.9,0,Root Rot Risk
Jul,Hydroponic,Basil (Hydro),NFT,34.39840121260843,79.30875323496002,28.97106926244549,1.1840186284550924,6.007623824733903,2.2275574152550286,4.004062483899329,12.6,0,Root Rot Risk
Nov,Hydroponic,Basil (Hydro),NFT,17.49901016760753,51.13846625953565,21.10461692679856,0.8930609568698736,5.529695588371017,1.446700386335265,6.5563440300233955,7.6,1,Optimal
May,Hydroponic,Cucumber,NFT,37.79599121331382,30.745018608925747,32.76384058848573,4.263892097273763,5.625221410651764,1.0688906371251357,2.8395786919395176,22.3,0,Root Rot Risk
Jul,Hydroponic,Bell Pepper,NFT,31.189955972846473,74.48033874999865,25.986740777921288,1.3237192655838155,5.5981675446360555,1.881427668796165,4.933757703260237,12.6,1,Optimal
Aug,Microgreen,Sunflower,Tray,33.94143431763783,89.30396836982236,28.659303525679615,0.8177433773964047,7.383472221070133,1.202285334399702,3.988704728068507,9.0,0,Root Rot Risk
Nov,Microgreen,Cilantro,Tray,15.544292619712397,46.124640021217445,17.86668212553646,1.1104304312711224,6.782478672888055,0.49422157417173124,7.83094071420722,6.6,1,Optimal
Feb,Microgreen,Mustard,Tray,28.617814511168103,36.21248079319856,31.664184331007146,2.67731269292471,7.438439007882034,2.331743561780738,2.9919814072246327,15.6,0,Root Rot Risk
Jul,Microgreen,Mustard,Tray,32.9,92.8,27.9,0.36,7.0,2.0,4.2,14.8,0,Root Rot Risk
Sep,Hydroponic,Bell Pepper,NFT,32.30838797188892,91.59189864328397,27.08710373440053,0.24250574840552186,5.160478979367966,2.396386551337703,4.630314941799182,13.4,0,Root Rot Risk
May,Microgreen,Beetroot,Tray,38.57605380815178,27.02008374645621,33.20802663684255,4.7736475468339705,6.389878750877813,1.8298526379536275,2.6456045883758734,21.3,0,Root Rot Risk
May,Microgreen,Mustard,Tray,40.6,18.2,35.6,6.22,7.5,1.0,2.0,21.5,0,Root Rot Risk
Aug,Microgreen,Arugula,Tray,35.18027105428085,84.37251503064238,30.084359148355475,0.7853034998079664,6.893095975322623,1.6895485105872734,3.8097016050458232,12.3,0,Root Rot Risk
Sep,Microgreen,Radish,Tray,30.9,86.1,25.9,0.62,6.4,1.2,4.9,11.4,0,Mold/Fungal Risk
Jan,Hydroponic,Cherry Tomato,NFT,11.633583131237042,55.61089515021291,15.102084113405173,0.7848879698501976,6.154443074456072,1.4981045193329594,9.321911042989745,11.0,1,Optimal
Dec,Microgreen,Beetroot,Tray,14.730032517976372,41.44618602940763,18.465185743734292,0.9245336317975659,5.406150540296174,1.3345334524756116,7.919758442575411,10.3,0,Nutrient Lockout
Jan,Microgreen,Pea Shoots,Tray,14.12317791968992,59.32996727021197,17.713258866322683,0.6260205262433711,7.0955485272863905,1.9528850669176367,8.182635736600371,8.1,0,Nutrient Lockout
May,Hydroponic,Kale,NFT,47.4559866044649,15.487446508806082,43.631917935177036,8.918578273399966,5.807041032271987,0.6749207430530236,1.888040459912868,18.9,0,Root Rot Risk
Nov,Microgreen,Broccoli,Tray,10.085785785098727,42.671479779005445,12.933942744083678,0.6625593044921514,7.496884961181188,1.3012486443036364,9.40244398911311,10.1,0,Nutrient Lockout
